,close,high,low,open,tradeTime,tradeTimeinMills,volume
268,104.7900,104.8300,104.7900,104.8300,20190820135200,1566323520000,1600
269,104.8700,104.8700,104.8100,104.8100,20190820135300,1566323580000,700
270,104.8400,104.9000,104.8400,104.8550,20190820135400,1566323640000,2781
271,104.8400,104.8600,104.8250,104.8459,20190820135500,1566323700000,1667
272,104.9100,104.9100,104.8200,104.8200,20190820135600,1566323760000,900
273,104.9700,104.9700,104.8800,104.8850,20190820135700,1566323820000,847
274,104.9400,104.9800,104.9400,104.9800,20190820135800,1566323880000,2811
275,104.9400,104.9400,104.9200,104.9200,20190820135900,1566323940000,400
276,104.7750,104.9200,104.7700,104.9000,20190820140000,1566324000000,2940
277,104.8000,104.8200,104.7600,104.7900,20190820140100,1566324060000,2111
278,104.7800,104.8000,104.7500,104.8000,20190820140200,1566324120000,1600
279,104.7500,104.8350,104.7400,104.7900,20190820140300,1566324180000,2100
280,104.7900,104.7900,104.7800,104.7800,20190820140400,1566324240000,930
281,104.8500,104.8500,104.7950,104.7950,20190820140500,1566324300000,2050
282,104.9100,104.9100,104.8550,104.8700,20190820140600,1566324360000,500
283,104.7600,104.8800,104.7600,104.8600,20190820140700,1566324420000,4004
284,104.7500,104.7800,104.7300,104.7500,20190820140800,1566324480000,2200
285,104.7100,104.7500,104.7100,104.7300,20190820140900,1566324540000,1244
286,104.7200,104.7500,104.6904,104.6904,20190820141000,1566324600000,2369
287,104.7500,104.7500,104.7100,104.7150,20190820141100,1566324660000,1600
288,104.7000,104.8300,104.7000,104.7800,20190820141200,1566324720000,6004
289,104.6600,104.8077,104.6600,104.7331,20190820141300,1566324780000,2561
290,104.6550,104.6800,104.6200,104.6500,20190820141400,1566324840000,2100
291,104.6500,104.7000,104.6500,104.7000,20190820141500,1566324900000,400
292,104.6500,104.6500,104.6200,104.6200,20190820141600,1566324960000,268
293,104.7500,104.7500,104.6400,104.6800,20190820141700,1566325020000,2986
294,104.7100,104.7300,104.7000,104.7049,20190820141800,1566325080000,1534
295,104.8000,104.8200,104.7000,104.7300,20190820141900,1566325140000,2185
296,104.7700,104.8350,104.7500,104.8100,20190820142000,1566325200000,2700
297,104.6550,104.7100,104.5900,104.7100,20190820142100,1566325260000,2600
298,104.7500,104.7500,104.6700,104.6700,20190820142200,1566325320000,1700
299,104.6850,104.7600,104.6700,104.7600,20190820142300,1566325380000,700
300,104.7750,104.7750,104.6900,104.6900,20190820142400,1566325440000,300
301,104.7750,104.7800,104.7350,104.7500,20190820142500,1566325500000,1940
302,104.7700,104.8385,104.7450,104.8000,20190820142600,1566325560000,1196
303,104.7800,104.7800,104.7650,104.7650,20190820142700,1566325620000,375
304,104.7500,104.7800,104.7300,104.7650,20190820142800,1566325680000,2200
305,104.7650,104.7900,104.7500,104.7500,20190820142900,1566325740000,1400
306,104.7550,104.7600,104.7100,104.7300,20190820143000,1566325800000,1431
307,104.8050,104.8050,104.7800,104.7800,20190820143100,1566325860000,690
308,104.8050,104.8300,104.8050,104.8300,20190820143200,1566325920000,1100
309,104.7300,104.7800,104.7300,104.7800,20190820143300,1566325980000,2100
310,104.7650,104.7650,104.7414,104.7414,20190820143400,1566326040000,1396
311,104.7900,104.8000,104.7650,104.7750,20190820143500,1566326100000,1700
